Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
6000;19157;80424;0.001091;quickSort
6500;21116;87951;0.001208;quickSort
7000;22676;94455;0.001326;quickSort
7500;24695;100548;0.001396;quickSort
8000;26366;113596;0.001512;quickSort
8500;28569;110785;0.001611;quickSort
9000;29958;130672;0.001716;quickSort
9500;31702;139266;0.001820;quickSort
10000;33661;147673;0.001933;quickSort
10500;35452;166710;0.002274;quickSort
11000;37571;155709;0.003032;quickSort
11500;39295;181763;0.003221;quickSort
12000;41083;177216;0.002356;quickSort
12500;43309;187200;0.002452;quickSort
13000;45383;183514;0.002575;quickSort
13500;46814;213610;0.002700;quickSort
14000;49425;202270;0.002786;quickSort
14500;51290;205424;0.002844;quickSort
15000;53131;221142;0.002997;quickSort
15500;55050;227054;0.003145;quickSort
16000;56632;241585;0.003206;quickSort
16500;58816;249218;0.003316;quickSort
17000;60868;258556;0.003451;quickSort
17500;62665;283588;0.003600;quickSort
18000;65487;257140;0.003642;quickSort
18500;67007;275924;0.003732;quickSort
19000;68524;295244;0.003867;quickSort
19500;71030;291407;0.003979;quickSort
20000;73349;291772;0.004067;quickSort
20500;75399;301311;0.004341;quickSort
21000;76323;326237;0.004308;quickSort
21500;79777;311621;0.004505;quickSort
22000;81252;340733;0.004630;quickSort
22500;82854;353824;0.004639;quickSort
23000;84388;395379;0.004877;quickSort
23500;86729;390544;0.004902;quickSort
24000;89628;366933;0.005024;quickSort
24500;91261;375013;0.005126;quickSort
25000;93288;390521;0.005153;quickSort
25500;95683;393065;0.005444;quickSort
26000;97772;398355;0.005449;quickSort
26500;100339;403537;0.005587;quickSort
27000;101479;446614;0.005735;quickSort
27500;103323;446666;0.005802;quickSort
28000;104505;477455;0.005932;quickSort
28500;107985;446044;0.006000;quickSort
29000;110014;470380;0.006184;quickSort
29500;110609;499862;0.006239;quickSort
30000;113691;521552;0.006445;quickSort
30500;117103;470097;0.006435;quickSort
31000;116739;548258;0.006677;quickSort
31500;120058;560719;0.006848;quickSort
32000;123155;504842;0.006823;quickSort
32500;125241;508764;0.006919;quickSort
33000;127470;527234;0.007164;quickSort
33500;128712;547315;0.007274;quickSort
34000;131704;543921;0.007378;quickSort
34500;133102;551673;0.007403;quickSort
35000;135700;541706;0.007790;quickSort
35500;138304;555875;0.007553;quickSort
36000;140757;560086;0.007768;quickSort
36500;141619;577387;0.007808;quickSort
37000;143796;592071;0.008059;quickSort
37500;146273;622155;0.008234;quickSort
38000;148880;603327;0.008313;quickSort
38500;150818;615378;0.008301;quickSort
39000;152223;674975;0.008515;quickSort
39500;155696;617161;0.008614;quickSort
40000;158504;614400;0.008665;quickSort
40500;159726;639399;0.008796;quickSort
41000;160310;691590;0.008933;quickSort
41500;164936;643189;0.009075;quickSort
42000;166977;657622;0.009149;quickSort
42500;167013;715190;0.009288;quickSort
43000;169135;754960;0.010940;quickSort
43500;172924;700404;0.010036;quickSort
44000;174471;724995;0.009690;quickSort
44500;174833;775806;0.009907;quickSort
45000;180675;709954;0.010661;quickSort
45500;180700;748655;0.010094;quickSort
47000;186769;775981;0.010810;quickSort
47500;191133;744720;0.010551;quickSort
48000;191741;848368;0.010902;quickSort
48500;193079;887677;0.013783;quickSort
49000;194811;868278;0.012068;quickSort
49500;200366;797517;0.012170;quickSort
50000;202600;793452;0.011060;quickSort
50500;204297;822396;0.011214;quickSort
51000;202591;946302;0.011414;quickSort
51500;208249;854688;0.011416;quickSort
52000;210347;901965;0.011612;quickSort
52500;210464;934548;0.011722;quickSort
53000;214336;894349;0.011981;quickSort
53500;215328;922377;0.011865;quickSort
54000;218891;884339;0.012004;quickSort
54500;221638;911925;0.014354;quickSort
55000;222509;992061;0.012438;quickSort
55500;227589;867503;0.012333;quickSort
56000;228490;914657;0.012529;quickSort
56500;231861;911180;0.012634;quickSort
57000;235493;889324;0.012717;quickSort
57500;237805;919543;0.012932;quickSort
58000;236544;982113;0.012777;quickSort
58500;240496;962233;0.013081;quickSort
59000;244281;923266;0.013007;quickSort
59500;246567;943355;0.013538;quickSort
60000;248831;946991;0.013382;quickSort
60500;249237;990427;0.013414;quickSort
61000;251035;1013372;0.013625;quickSort
61500;255362;997111;0.016044;quickSort
62000;257892;992193;0.016164;quickSort
62500;259210;1035180;0.014072;quickSort
63000;262828;1015113;0.014478;quickSort
63500;262068;1095478;0.014399;quickSort
64000;266633;1037636;0.014535;quickSort
64500;268496;1057018;0.014576;quickSort
65000;267128;1163557;0.015997;quickSort
65500;272435;1090730;0.014791;quickSort
66000;273731;1133935;0.015049;quickSort
66500;276868;1126527;0.015046;quickSort
67000;280498;1087710;0.015125;quickSort
67500;282869;1087964;0.015230;quickSort
68000;281066;1185558;0.015288;quickSort
68500;284197;1228350;0.015637;quickSort
69000;289415;1119162;0.017544;quickSort
69500;293879;1098110;0.016078;quickSort
70000;294211;1132102;0.016849;quickSort
70500;296161;1161839;0.018416;quickSort
71000;298198;1215564;0.018291;quickSort
71500;300395;1207490;0.016218;quickSort
72000;302145;1213340;0.016358;quickSort
72500;303059;1246661;0.016600;quickSort
73000;309596;1173207;0.016727;quickSort
73500;310065;1243655;0.016785;quickSort
74000;312750;1244738;0.016863;quickSort
74500;315493;1232416;0.016999;quickSort
75000;314299;1301686;0.017086;quickSort
75500;320004;1233606;0.017125;quickSort
76000;322572;1251213;0.017243;quickSort
76500;325310;1257097;0.017448;quickSort
77000;325190;1293270;0.017446;quickSort
77500;326938;1394695;0.017815;quickSort
78000;330013;1342780;0.017753;quickSort
78500;334427;1308614;0.017780;quickSort
79000;336894;1321578;0.018041;quickSort
79500;337809;1414227;0.018313;quickSort
80000;340507;1309621;0.018065;quickSort
80500;341315;1377909;0.018277;quickSort
81000;345434;1354189;0.018460;quickSort
81500;347543;1329787;0.018319;quickSort
82000;352013;1363568;0.018787;quickSort
82500;354831;1339393;0.018852;quickSort
83000;354665;1408985;0.018778;quickSort
83500;355021;1420567;0.018808;quickSort
84000;360595;1386387;0.019022;quickSort
84500;361370;1461761;0.019289;quickSort
85000;364562;1413395;0.019430;quickSort
85500;368811;1418033;0.019634;quickSort
86000;363890;1749112;0.020253;quickSort
86500;368442;1496488;0.019676;quickSort
87000;378395;1368842;0.019863;quickSort
87500;378514;1443770;0.020074;quickSort
88000;377197;1524449;0.020115;quickSort
88500;378802;1554136;0.020188;quickSort
89000;377626;1605782;0.020172;quickSort
89500;386681;1503644;0.020475;quickSort
90000;383020;1614555;0.020543;quickSort
90500;390477;1587043;0.020863;quickSort
91000;394897;1493204;0.020823;quickSort
91500;391743;1640743;0.020949;quickSort
92000;396277;1589264;0.021043;quickSort
92500;399419;1569991;0.021093;quickSort
93000;397582;1722546;0.021288;quickSort
93500;403480;1652859;0.021485;quickSort
94000;408011;1570918;0.021551;quickSort
94500;410150;1635468;0.021807;quickSort
95000;411134;1668022;0.021958;quickSort
95500;410227;1797712;0.022162;quickSort
96000;420102;1561643;0.021945;quickSort
96500;419869;1641404;0.022209;quickSort
97000;421166;1741952;0.022589;quickSort
97500;423521;1669082;0.022243;quickSort
98000;427024;1689800;0.022638;quickSort
98500;431040;1642136;0.022643;quickSort
99000;432521;1653402;0.022625;quickSort
99500;433163;1686241;0.022849;quickSort
100000;435383;1791115;0.023236;quickSort
100500;438611;1742184;0.023394;quickSort
101000;441213;1720820;0.023214;quickSort
101500;443542;1835545;0.024070;quickSort
102000;444104;1784466;0.025640;quickSort
102500;453622;1633621;0.023677;quickSort
103000;447435;1839189;0.023648;quickSort
103500;452882;1823857;0.024013;quickSort
104000;454824;1820720;0.024012;quickSort
104500;458464;1856222;0.024238;quickSort
105000;457425;1955751;0.024524;quickSort
105500;466216;1757545;0.024491;quickSort
106000;463509;1818635;0.024301;quickSort
106500;462657;1947781;0.024422;quickSort
107000;470806;1912928;0.024989;quickSort
107500;472193;1878033;0.024853;quickSort
108000;475989;1844241;0.025002;quickSort
108500;480087;1878836;0.025267;quickSort
109000;483957;1783864;0.025161;quickSort
109500;483780;1890303;0.025351;quickSort
110000;484004;1935251;0.025479;quickSort
110500;486457;1968337;0.025665;quickSort
111000;491463;1922629;0.025795;quickSort
111500;495515;1845042;0.025778;quickSort
112000;493699;2117146;0.026597;quickSort
112500;499842;1884326;0.026255;quickSort
113000;502355;1878018;0.026107;quickSort
113500;504889;1893256;0.026291;quickSort
114000;505752;1933886;0.026472;quickSort
114500;506664;2034842;0.026769;quickSort
115000;510734;1920000;0.026457;quickSort
115500;513307;1977013;0.026767;quickSort
116000;517262;1942626;0.027009;quickSort
116500;516134;2031934;0.026939;quickSort
117000;518358;2074038;0.027147;quickSort
117500;524330;2000910;0.027298;quickSort
118000;522028;2129412;0.027499;quickSort
118500;523720;2227966;0.027969;quickSort
119000;532092;2005615;0.027589;quickSort
119500;534552;1972729;0.027750;quickSort
120000;531962;2131869;0.027850;quickSort
120500;537453;2087828;0.028098;quickSort
121000;542819;2048166;0.028911;quickSort
121500;542104;2059901;0.028222;quickSort
122000;540721;2239035;0.028635;quickSort
122500;546040;2231641;0.029041;quickSort
123000;547103;2172831;0.028702;quickSort
123500;548227;2238969;0.028925;quickSort
124000;558472;2126870;0.028965;quickSort
124500;555167;2282551;0.029194;quickSort
125000;556366;2408148;0.029681;quickSort
125500;562417;2224159;0.029513;quickSort
126000;567362;2206070;0.029712;quickSort
126500;570417;2149908;0.029498;quickSort
127000;569039;2180359;0.029460;quickSort
127500;574381;2149332;0.029705;quickSort
128000;574412;2265796;0.029944;quickSort
128500;574162;2289942;0.030106;quickSort
129000;585278;2126463;0.030052;quickSort
129500;586180;2171796;0.030318;quickSort
130000;584483;2269511;0.030283;quickSort
130500;585365;2354515;0.030567;quickSort
131000;587232;2416469;0.031099;quickSort
131500;592576;2322604;0.031177;quickSort
132000;594287;2327066;0.030824;quickSort
132500;600062;2250497;0.030940;quickSort
133000;603289;2235880;0.031007;quickSort
133500;606820;2204188;0.031218;quickSort
134000;606521;2284943;0.031274;quickSort
134500;605337;2463582;0.031738;quickSort
135000;610387;2323654;0.034503;quickSort
135500;612848;2379144;0.031904;quickSort
136000;616375;2391653;0.032048;quickSort
136500;616027;2403537;0.031977;quickSort
137000;620941;2420187;0.032274;quickSort
137500;622318;2475755;0.032601;quickSort
138000;629859;2323922;0.032437;quickSort
138500;631953;2367845;0.032563;quickSort
139000;628979;2444781;0.032634;quickSort
139500;634523;2434295;0.033331;quickSort
140000;631660;2574587;0.033466;quickSort
140500;640753;2399178;0.033070;quickSort
141000;643471;2385407;0.033081;quickSort
141500;639336;2535897;0.033130;quickSort
142000;637538;2714525;0.033765;quickSort
142500;651300;2441892;0.033603;quickSort
143000;645534;2641932;0.033757;quickSort
143500;648489;2715797;0.033944;quickSort
144000;657273;2562441;0.034066;quickSort
144500;656106;2565043;0.034125;quickSort
145000;659745;2534420;0.033921;quickSort
145500;660507;2544936;0.033915;quickSort
146000;668371;2450845;0.034279;quickSort
146500;666061;2586940;0.034512;quickSort
147000;675392;2502547;0.034918;quickSort
147500;681343;2409707;0.035034;quickSort
148000;669423;2786045;0.035081;quickSort
148500;682007;2480527;0.035000;quickSort
149000;683336;2567119;0.035347;quickSort
149500;686291;2575366;0.035319;quickSort
150000;683510;2730461;0.035395;quickSort
150500;691272;2730188;0.035965;quickSort
151000;693908;2564229;0.035612;quickSort
151500;688490;2834575;0.035870;quickSort
152000;695206;2782036;0.036135;quickSort
152500;704312;2566748;0.035917;quickSort
153000;699337;2728658;0.036027;quickSort
153500;701696;2770631;0.036241;quickSort
154000;704991;2726222;0.036366;quickSort
154500;707626;2976665;0.037415;quickSort
155000;715548;2675029;0.036812;quickSort
155500;717645;2628821;0.036722;quickSort
156000;715387;2793677;0.036944;quickSort
156500;718872;2823538;0.037237;quickSort
157000;725651;2719709;0.037476;quickSort
157500;723365;2764207;0.037229;quickSort
158000;727667;2796417;0.037564;quickSort
158500;728722;2815845;0.037518;quickSort
159000;733281;2739706;0.037619;quickSort
159500;741430;2675850;0.038489;quickSort
160000;735689;2823694;0.037767;quickSort
160500;743865;2722047;0.038049;quickSort
161000;747180;2723711;0.037969;quickSort
161500;743170;2799439;0.037928;quickSort
162000;749531;2812639;0.038343;quickSort
162500;754668;2841287;0.038880;quickSort
163000;754886;2772530;0.038384;quickSort
163500;753153;2996462;0.038849;quickSort
164000;761969;2798746;0.038866;quickSort
164500;764272;2772079;0.038881;quickSort
165000;764633;2954024;0.046383;quickSort
165500;767921;2901032;0.039221;quickSort
166000;769505;2887653;0.039388;quickSort
166500;776506;2822168;0.039663;quickSort
167000;779568;2840473;0.039787;quickSort
167500;779541;2939398;0.039951;quickSort
168000;778889;2958299;0.039894;quickSort
168500;782774;2887288;0.039948;quickSort
169000;787139;2967509;0.040312;quickSort
169500;791943;2902372;0.040270;quickSort
170000;785986;3267396;0.041188;quickSort
170500;792688;2953605;0.040682;quickSort
171000;800876;2904639;0.040675;quickSort
171500;796876;3058171;0.040729;quickSort
172000;797724;3029833;0.040436;quickSort
172500;803770;3032261;0.041168;quickSort
173000;805596;3014542;0.041113;quickSort
173500;798516;3283839;0.041497;quickSort
174000;815789;2962146;0.041598;quickSort
174500;811820;3100272;0.041569;quickSort
175000;818240;3208913;0.042434;quickSort
175500;825022;2935763;0.041867;quickSort
176000;820315;3090962;0.041897;quickSort
176500;822877;3166521;0.042157;quickSort
177000;830057;3074029;0.042176;quickSort
177500;828439;3131537;0.042160;quickSort
178000;831884;3109495;0.042332;quickSort
178500;834552;3120124;0.045031;quickSort
