Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
271000;4649780;5191779;0.183615;heapSort
271500;4660109;5203108;0.190157;heapSort
272000;4669251;5213250;0.193827;heapSort
272500;4679062;5224061;0.214120;heapSort
273000;4687637;5233636;0.179399;heapSort
273500;4697402;5244401;0.184863;heapSort
274000;4706459;5254458;0.189319;heapSort
274500;4716170;5265169;0.193729;heapSort
275000;4725727;5275726;0.196149;heapSort
275500;4734880;5285879;0.183429;heapSort
276000;4744096;5296095;0.203008;heapSort
276500;4753070;5306069;0.189925;heapSort
277000;4762893;5316892;0.207402;heapSort
277500;4772230;5327229;0.204311;heapSort
278000;4782059;5338058;0.193565;heapSort
278500;4791389;5348388;0.205156;heapSort
279000;4799634;5357633;0.184633;heapSort
279500;4810001;5369000;0.193566;heapSort
280000;4819795;5379794;0.210662;heapSort
280500;4828574;5389573;0.199461;heapSort
281000;4838839;5400838;0.220198;heapSort
281500;4847697;5410696;0.190031;heapSort
282000;4857131;5421130;0.198152;heapSort
282500;4866227;5431226;0.199937;heapSort
283000;4875714;5441713;0.185015;heapSort
283500;4884984;5451983;0.206181;heapSort
284000;4894505;5462504;0.199925;heapSort
284500;4904077;5473076;0.197703;heapSort
285000;4912794;5482793;0.194200;heapSort
285500;4922749;5493748;0.213908;heapSort
286000;4932004;5504003;0.212105;heapSort
286500;4941129;5514128;0.225111;heapSort
287000;4950210;5524209;0.207391;heapSort
287500;4960316;5535315;0.205158;heapSort
288000;4970039;5546038;0.200422;heapSort
288500;4978899;5555898;0.212774;heapSort
289000;4988225;5566224;0.191945;heapSort
289500;4998095;5577094;0.207140;heapSort
290000;5007392;5587391;0.211260;heapSort
290500;5016491;5597490;0.210370;heapSort
291000;5025989;5607988;0.214723;heapSort
291500;5035421;5618420;0.195142;heapSort
292000;5044948;5628947;0.205683;heapSort
292500;5054725;5639724;0.199737;heapSort
293000;5064178;5650177;0.204477;heapSort
293500;5073450;5660449;0.196594;heapSort
294000;5082636;5670635;0.216915;heapSort
294500;5092411;5681410;0.196829;heapSort
295000;5101685;5691684;0.201249;heapSort
295500;5111139;5702138;0.210357;heapSort
296000;5120428;5712427;0.222408;heapSort
296500;5130146;5723145;0.207926;heapSort
297000;5139151;5733150;0.233318;heapSort
297500;5148720;5743719;0.211006;heapSort
298000;5158863;5754862;0.226252;heapSort
298500;5167056;5764055;0.212837;heapSort
299000;5177485;5775484;0.220463;heapSort
299500;5186148;5785147;0.198929;heapSort
300000;5195806;5795805;0.209526;heapSort
300500;5205396;5806395;0.212657;heapSort
301000;5214855;5816854;0.207318;heapSort
