Кол-во элементов;Кол-во элементов в ^ 2;Кол-во перестановок;Кол-во сравнений;Сумма сравнений и перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
288500;83232250000;157428;5141016;5298444;4826160;0.022778;quickSort
288600;83289960000;157528;5143116;5300644;4828060;0.022781;quickSort
288700;83347690000;157628;5145216;5302844;4829960;0.022353;quickSort
288800;83405440000;157728;5147316;5305044;4831860;0.022775;quickSort
288900;83463210000;157828;5149416;5307244;4833760;0.022967;quickSort
289000;83521000000;157928;5151516;5309444;4835660;0.022821;quickSort
289100;83578810000;158028;5153616;5311644;4837560;0.022799;quickSort
289200;83636640000;158128;5155716;5313844;4839460;0.022840;quickSort
289300;83694490000;158228;5157816;5316044;4841360;0.022812;quickSort
289400;83752360000;158328;5159916;5318244;4843260;0.022827;quickSort
289500;83810250000;158428;5162016;5320444;4845160;0.023408;quickSort
289600;83868160000;158528;5164116;5322644;4847060;0.022848;quickSort
289700;83926090000;158628;5166216;5324844;4848960;0.023773;quickSort
289800;83984040000;158728;5168316;5327044;4850860;0.023227;quickSort
289900;84042010000;158828;5170416;5329244;4852760;0.022897;quickSort
290000;84100000000;158928;5172516;5331444;4854660;0.022894;quickSort
290100;84158010000;159028;5174616;5333644;4856560;0.022934;quickSort
290200;84216040000;159128;5176716;5335844;4858460;0.022954;quickSort
290300;84274090000;159228;5178816;5338044;4860360;0.022906;quickSort
290400;84332160000;159328;5180916;5340244;4862260;0.022721;quickSort
290500;84390250000;159428;5183016;5342444;4864160;0.024175;quickSort
290600;84448360000;159528;5185116;5344644;4866060;0.023584;quickSort
290700;84506490000;159628;5187216;5346844;4867960;0.022967;quickSort
290800;84564640000;159728;5189316;5349044;4869860;0.023773;quickSort
290900;84622810000;159828;5191416;5351244;4871760;0.023500;quickSort
291000;84681000000;159928;5193516;5353444;4873660;0.023719;quickSort
291100;84739210000;160028;5195616;5355644;4875560;0.023293;quickSort
291200;84797440000;160128;5197716;5357844;4877460;0.023337;quickSort
291300;84855690000;160228;5199816;5360044;4879360;0.023253;quickSort
291400;84913960000;160328;5201916;5362244;4881260;0.023029;quickSort
291500;84972250000;160428;5204016;5364444;4883160;0.023051;quickSort
291600;85030560000;160528;5206116;5366644;4885060;0.022983;quickSort
291700;85088890000;160628;5208216;5368844;4886960;0.024906;quickSort
291800;85147240000;160728;5210316;5371044;4888860;0.023194;quickSort
291900;85205610000;160828;5212416;5373244;4890760;0.023135;quickSort
292000;85264000000;160928;5214516;5375444;4892660;0.023156;quickSort
292100;85322410000;161028;5216616;5377644;4894560;0.023158;quickSort
292200;85380840000;161128;5218716;5379844;4896460;0.023174;quickSort
292300;85439290000;161228;5220816;5382044;4898360;0.023159;quickSort
292400;85497760000;161328;5222916;5384244;4900260;0.023192;quickSort
292500;85556250000;161428;5225016;5386444;4902160;0.023649;quickSort
292600;85614760000;161528;5227116;5388644;4904060;0.023151;quickSort
292700;85673290000;161628;5229216;5390844;4905960;0.023143;quickSort
292800;85731840000;161728;5231316;5393044;4907860;0.023061;quickSort
292900;85790410000;161828;5233416;5395244;4909760;0.023131;quickSort
293000;85849000000;161928;5235516;5397444;4911660;0.023180;quickSort
293100;85907610000;162028;5237616;5399644;4913560;0.023141;quickSort
293200;85966240000;162128;5239716;5401844;4915460;0.023347;quickSort
293300;86024890000;162228;5241816;5404044;4917360;0.023323;quickSort
293400;86083560000;162328;5243916;5406244;4919260;0.023173;quickSort
293500;86142250000;162428;5246016;5408444;4921160;0.023186;quickSort
293600;86200960000;162528;5248116;5410644;4923060;0.023178;quickSort
293700;86259690000;162628;5250216;5412844;4924960;0.023185;quickSort
293800;86318440000;162728;5252316;5415044;4926860;0.023360;quickSort
293900;86377210000;162828;5254416;5417244;4928760;0.023341;quickSort
294000;86436000000;162928;5256516;5419444;4930660;0.024107;quickSort
294100;86494810000;163028;5258616;5421644;4932560;0.023957;quickSort
294200;86553640000;163128;5260716;5423844;4934460;0.023445;quickSort
294300;86612490000;163228;5262816;5426044;4936360;0.023965;quickSort
294400;86671360000;163328;5264916;5428244;4938260;0.023274;quickSort
294500;86730250000;163428;5267016;5430444;4940160;0.023318;quickSort
294600;86789160000;163528;5269116;5432644;4942060;0.023290;quickSort
294700;86848090000;163628;5271216;5434844;4943960;0.023430;quickSort
294800;86907040000;163728;5273316;5437044;4945860;0.023375;quickSort
294900;86966010000;163828;5275416;5439244;4947760;0.023889;quickSort
295000;87025000000;163928;5277516;5441444;4949660;0.023519;quickSort
295100;87084010000;164028;5279616;5443644;4951560;0.023303;quickSort
295200;87143040000;164128;5281716;5445844;4953460;0.023258;quickSort
295300;87202090000;164228;5283816;5448044;4955360;0.023346;quickSort
295400;87261160000;164328;5285916;5450244;4957260;0.023385;quickSort
295500;87320250000;164428;5288016;5452444;4959160;0.023636;quickSort
295600;87379360000;164528;5290116;5454644;4961060;0.024958;quickSort
295700;87438490000;164628;5292216;5456844;4962960;0.023540;quickSort
295800;87497640000;164728;5294316;5459044;4964860;0.023397;quickSort
295900;87556810000;164828;5296416;5461244;4966760;0.023497;quickSort
296000;87616000000;164928;5298516;5463444;4968660;0.023630;quickSort
296100;87675210000;165028;5300616;5465644;4970560;0.024116;quickSort
296200;87734440000;165128;5302716;5467844;4972460;0.025321;quickSort
296300;87793690000;165228;5304816;5470044;4974360;0.023641;quickSort
296400;87852960000;165328;5306916;5472244;4976260;0.023751;quickSort
296500;87912250000;165428;5309016;5474444;4978160;0.023641;quickSort
296600;87971560000;165528;5311116;5476644;4980060;0.023626;quickSort
296700;88030890000;165628;5313216;5478844;4981960;0.023828;quickSort
296800;88090240000;165728;5315316;5481044;4983860;0.023500;quickSort
296900;88149610000;165828;5317416;5483244;4985760;0.024425;quickSort
297000;88209000000;165928;5319516;5485444;4987660;0.023598;quickSort
297100;88268410000;166028;5321616;5487644;4989560;0.023528;quickSort
297200;88327840000;166128;5323716;5489844;4991460;0.023119;quickSort
297300;88387290000;166228;5325816;5492044;4993360;0.023330;quickSort
297400;88446760000;166328;5327916;5494244;4995260;0.023606;quickSort
297500;88506250000;166428;5330016;5496444;4997160;0.023606;quickSort
297600;88565760000;166528;5332116;5498644;4999060;0.023551;quickSort
297700;88625290000;166628;5334216;5500844;5000960;0.023695;quickSort
297800;88684840000;166728;5336316;5503044;5002860;0.023572;quickSort
297900;88744410000;166828;5338416;5505244;5004760;0.024130;quickSort
298000;88804000000;166928;5340516;5507444;5006660;0.023708;quickSort
298100;88863610000;167028;5342616;5509644;5008560;0.023633;quickSort
298200;88923240000;167128;5344716;5511844;5010460;0.023632;quickSort
298300;88982890000;167228;5346816;5514044;5012360;0.023676;quickSort
298400;89042560000;167328;5348916;5516244;5014260;0.024079;quickSort
298500;89102250000;167428;5351016;5518444;5016160;0.024528;quickSort
298600;89161960000;167528;5353116;5520644;5018060;0.023677;quickSort
298700;89221690000;167628;5355216;5522844;5019960;0.025229;quickSort
298800;89281440000;167728;5357316;5525044;5021860;0.023700;quickSort
298900;89341210000;167828;5359416;5527244;5023760;0.023665;quickSort
299000;89401000000;167928;5361516;5529444;5025660;0.023739;quickSort
299100;89460810000;168028;5363616;5531644;5027560;0.023704;quickSort
299200;89520640000;168128;5365716;5533844;5029460;0.023882;quickSort
299300;89580490000;168228;5367816;5536044;5031360;0.024196;quickSort
299400;89640360000;168328;5369916;5538244;5033260;0.023783;quickSort
299500;89700250000;168428;5372016;5540444;5035160;0.023885;quickSort
299600;89760160000;168528;5374116;5542644;5037060;0.039211;quickSort
299700;89820090000;168628;5376216;5544844;5038960;0.026603;quickSort
299800;89880040000;168728;5378316;5547044;5040860;0.023789;quickSort
299900;89940010000;168828;5380416;5549244;5042760;0.023810;quickSort
300000;90000000000;168928;5382516;5551444;5044660;0.023918;quickSort
300100;90060010000;169028;5384616;5553644;5046560;0.024128;quickSort
300200;90120040000;169128;5386716;5555844;5048460;0.023873;quickSort
300300;90180090000;169228;5388816;5558044;5050360;0.023943;quickSort
300400;90240160000;169328;5390916;5560244;5052260;0.024716;quickSort
300500;90300250000;169428;5393016;5562444;5054160;0.023913;quickSort
300600;90360360000;169528;5395116;5564644;5056060;0.023903;quickSort
300700;90420490000;169628;5397216;5566844;5057960;0.023867;quickSort
300800;90480640000;169728;5399316;5569044;5059860;0.023888;quickSort
300900;90540810000;169828;5401416;5571244;5061760;0.023910;quickSort
301000;90601000000;169928;5403516;5573444;5063660;0.023975;quickSort
301100;90661210000;170028;5405616;5575644;5065560;0.024031;quickSort
301200;90721440000;170128;5407716;5577844;5067460;0.023932;quickSort
301300;90781690000;170228;5409816;5580044;5069360;0.024425;quickSort
301400;90841960000;170328;5411916;5582244;5071260;0.024782;quickSort
301500;90902250000;170428;5414016;5584444;5073160;0.023982;quickSort
301600;90962560000;170528;5416116;5586644;5075060;0.024006;quickSort
301700;91022890000;170628;5418216;5588844;5076960;0.024046;quickSort
301800;91083240000;170728;5420316;5591044;5078860;0.024147;quickSort
301900;91143610000;170828;5422416;5593244;5080760;0.024109;quickSort
302000;91204000000;170928;5424516;5595444;5082660;0.024069;quickSort
302100;91264410000;171028;5426616;5597644;5084560;0.024791;quickSort
302200;91324840000;171128;5428716;5599844;5086460;0.024045;quickSort
302300;91385290000;171228;5430816;5602044;5088360;0.024078;quickSort
302400;91445760000;171328;5432916;5604244;5090260;0.024082;quickSort
302500;91506250000;171428;5435016;5606444;5092160;0.024109;quickSort
302600;91566760000;171528;5437116;5608644;5094060;0.024424;quickSort
302700;91627290000;171628;5439216;5610844;5095960;0.024635;quickSort
302800;91687840000;171728;5441316;5613044;5097860;0.024151;quickSort
302900;91748410000;171828;5443416;5615244;5099760;0.024169;quickSort
303000;91809000000;171928;5445516;5617444;5101660;0.024232;quickSort
303100;91869610000;172028;5447616;5619644;5103560;0.024173;quickSort
303200;91930240000;172128;5449716;5621844;5105460;0.024168;quickSort
303300;91990890000;172228;5451816;5624044;5107360;0.024224;quickSort
303400;92051560000;172328;5453916;5626244;5109260;0.026682;quickSort
303500;92112250000;172428;5456016;5628444;5111160;0.025019;quickSort
303600;92172960000;172528;5458116;5630644;5113060;0.024318;quickSort
303700;92233690000;172628;5460216;5632844;5114960;0.024268;quickSort
303800;92294440000;172728;5462316;5635044;5116860;0.024311;quickSort
303900;92355210000;172828;5464416;5637244;5118760;0.024423;quickSort
304000;92416000000;172928;5466516;5639444;5120660;0.024427;quickSort
304100;92476810000;173028;5468616;5641644;5122560;0.024346;quickSort
304200;92537640000;173128;5470716;5643844;5124460;0.023669;quickSort
304300;92598490000;173228;5472816;5646044;5126360;0.023908;quickSort
304400;92659360000;173328;5474916;5648244;5128260;0.024550;quickSort
304500;92720250000;173428;5477016;5650444;5130160;0.024329;quickSort
304600;92781160000;173528;5479116;5652644;5132060;0.024326;quickSort
304700;92842090000;173628;5481216;5654844;5133960;0.024331;quickSort
304800;92903040000;173728;5483316;5657044;5135860;0.024707;quickSort
304900;92964010000;173828;5485416;5659244;5137760;0.024402;quickSort
305000;93025000000;173928;5487516;5661444;5139660;0.024429;quickSort
305100;93086010000;174028;5489616;5663644;5141560;0.024347;quickSort
305200;93147040000;174128;5491716;5665844;5143460;0.024321;quickSort
305300;93208090000;174228;5493816;5668044;5145360;0.024304;quickSort
305400;93269160000;174328;5495916;5670244;5147260;0.024370;quickSort
305500;93330250000;174428;5498016;5672444;5149160;0.024385;quickSort
305600;93391360000;174528;5500116;5674644;5151060;0.024482;quickSort
305700;93452490000;174628;5502216;5676844;5152960;0.024566;quickSort
305800;93513640000;174728;5504316;5679044;5154860;0.024589;quickSort
305900;93574810000;174828;5506416;5681244;5156760;0.024424;quickSort
306000;93636000000;174928;5508516;5683444;5158660;0.024483;quickSort
306100;93697210000;175028;5510616;5685644;5160560;0.024446;quickSort
306200;93758440000;175128;5512716;5687844;5162460;0.024444;quickSort
306300;93819690000;175228;5514816;5690044;5164360;0.025022;quickSort
306400;93880960000;175328;5516916;5692244;5166260;0.024549;quickSort
306500;93942250000;175428;5519016;5694444;5168160;0.024559;quickSort
306600;94003560000;175528;5521116;5696644;5170060;0.024699;quickSort
306700;94064890000;175628;5523216;5698844;5171960;0.025025;quickSort
306800;94126240000;175728;5525316;5701044;5173860;0.025315;quickSort
306900;94187610000;175828;5527416;5703244;5175760;0.024520;quickSort
307000;94249000000;175928;5529516;5705444;5177660;0.024614;quickSort
307100;94310410000;176028;5531616;5707644;5179560;0.024543;quickSort
307200;94371840000;176128;5533716;5709844;5181460;0.025045;quickSort
307300;94433290000;176228;5535816;5712044;5183360;0.025276;quickSort
307400;94494760000;176328;5537916;5714244;5185260;0.024671;quickSort
307500;94556250000;176428;5540016;5716444;5187160;0.024624;quickSort
307600;94617760000;176528;5542116;5718644;5189060;0.024661;quickSort
307700;94679290000;176628;5544216;5720844;5190960;0.024672;quickSort
307800;94740840000;176728;5546316;5723044;5192860;0.024630;quickSort
307900;94802410000;176828;5548416;5725244;5194760;0.024671;quickSort
308000;94864000000;176928;5550516;5727444;5196660;0.024700;quickSort
308100;94925610000;177028;5552616;5729644;5198560;0.024731;quickSort
308200;94987240000;177128;5554716;5731844;5200460;0.024653;quickSort
308300;95048890000;177228;5556816;5734044;5202360;0.024649;quickSort
308400;95110560000;177328;5558916;5736244;5204260;0.024694;quickSort
308500;95172250000;177428;5561016;5738444;5206160;0.024658;quickSort
308600;95233960000;177528;5563116;5740644;5208060;0.024623;quickSort
308700;95295690000;177628;5565216;5742844;5209960;0.024709;quickSort
308800;95357440000;177728;5567316;5745044;5211860;0.024705;quickSort
308900;95419210000;177828;5569416;5747244;5213760;0.024738;quickSort
309000;95481000000;177928;5571516;5749444;5215660;0.024765;quickSort
309100;95542810000;178028;5573616;5751644;5217560;0.026627;quickSort
309200;95604640000;178128;5575716;5753844;5219460;0.024874;quickSort
309300;95666490000;178228;5577816;5756044;5221360;0.025060;quickSort
309400;95728360000;178328;5579916;5758244;5223260;0.024774;quickSort
309500;95790250000;178428;5582016;5760444;5225160;0.025339;quickSort
309600;95852160000;178528;5584116;5762644;5227060;0.025127;quickSort
309700;95914090000;178628;5586216;5764844;5228960;0.024804;quickSort
309800;95976040000;178728;5588316;5767044;5230860;0.024850;quickSort
309900;96038010000;178828;5590416;5769244;5232760;0.024791;quickSort
310000;96100000000;178928;5592516;5771444;5234660;0.026882;quickSort
310100;96162010000;179028;5594616;5773644;5236560;0.026237;quickSort
310200;96224040000;179128;5596716;5775844;5238460;0.025178;quickSort
310300;96286090000;179228;5598816;5778044;5240360;0.025340;quickSort
310400;96348160000;179328;5600916;5780244;5242260;0.024962;quickSort
310500;96410250000;179428;5603016;5782444;5244160;0.024823;quickSort
310600;96472360000;179528;5605116;5784644;5246060;0.024877;quickSort
310700;96534490000;179628;5607216;5786844;5247960;0.024858;quickSort
310800;96596640000;179728;5609316;5789044;5249860;0.024894;quickSort
310900;96658810000;179828;5611416;5791244;5251760;0.026409;quickSort
311000;96721000000;179928;5613516;5793444;5253660;0.025794;quickSort
311100;96783210000;180028;5615616;5795644;5255560;0.027206;quickSort
311200;96845440000;180128;5617716;5797844;5257460;0.026410;quickSort
311300;96907690000;180228;5619816;5800044;5259360;0.025472;quickSort
311400;96969960000;180328;5621916;5802244;5261260;0.026207;quickSort
311500;97032250000;180428;5624016;5804444;5263160;0.025836;quickSort
311600;97094560000;180528;5626116;5806644;5265060;0.024998;quickSort
