Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
84400;1371844;1540643;0.088970;heapSort
84500;1373640;1542639;0.093905;heapSort
84600;1375428;1544627;0.094123;heapSort
84700;1377206;1546605;0.095681;heapSort
84800;1379000;1548599;0.118032;heapSort
84900;1380782;1550581;0.104047;heapSort
85000;1382564;1552563;0.111408;heapSort
85100;1384372;1554571;0.115695;heapSort
85200;1386152;1556551;0.117077;heapSort
85300;1387926;1558525;0.101799;heapSort
85400;1389732;1560531;0.121145;heapSort
85500;1391522;1562521;0.104724;heapSort
85600;1393298;1564497;0.110558;heapSort
85700;1395068;1566467;0.133458;heapSort
85800;1396888;1568487;0.111220;heapSort
85900;1398660;1570459;0.129507;heapSort
86000;1400446;1572445;0.120064;heapSort
86100;1402238;1574437;0.097477;heapSort
86200;1404026;1576425;0.092383;heapSort
86300;1405834;1578433;0.100858;heapSort
86400;1407618;1580417;0.095685;heapSort
86500;1409414;1582413;0.096249;heapSort
86600;1411190;1584389;0.092914;heapSort
86700;1412964;1586363;0.103569;heapSort
86800;1414766;1588365;0.097981;heapSort
86900;1416540;1590339;0.100567;heapSort
87000;1418344;1592343;0.094099;heapSort
87100;1420128;1594327;0.136225;heapSort
87200;1421908;1596307;0.107095;heapSort
87300;1423712;1598311;0.097325;heapSort
87400;1425482;1600281;0.104504;heapSort
87500;1427290;1602289;0.094044;heapSort
87600;1429082;1604281;0.104520;heapSort
87700;1430858;1606257;0.107802;heapSort
87800;1432650;1608249;0.103291;heapSort
87900;1434430;1610229;0.095268;heapSort
88000;1436244;1612243;0.093162;heapSort
88100;1438014;1614213;0.098478;heapSort
88200;1439800;1616199;0.100303;heapSort
88300;1441582;1618181;0.094252;heapSort
88400;1443386;1620185;0.123021;heapSort
88500;1445160;1622159;0.097236;heapSort
88600;1446952;1624151;0.108113;heapSort
88700;1448728;1626127;0.120490;heapSort
88800;1450540;1628139;0.100898;heapSort
88900;1452316;1630115;0.106534;heapSort
89000;1454094;1632093;0.131471;heapSort
89100;1455900;1634099;0.106726;heapSort
89200;1457678;1636077;0.108948;heapSort
89300;1459462;1638061;0.099403;heapSort
89400;1461264;1640063;0.106091;heapSort
89500;1463048;1642047;0.103038;heapSort
89600;1464826;1644025;0.098708;heapSort
89700;1466616;1646015;0.101150;heapSort
89800;1468432;1648031;0.099215;heapSort
89900;1470226;1650025;0.100796;heapSort
90000;1471998;1651997;0.101641;heapSort
90100;1473808;1654007;0.102554;heapSort
90200;1475564;1655963;0.107636;heapSort
90300;1477382;1657981;0.125729;heapSort
90400;1479170;1659969;0.114875;heapSort
90500;1480940;1661939;0.105212;heapSort
90600;1482734;1663933;0.096915;heapSort
90700;1484508;1665907;0.097156;heapSort
90800;1486322;1667921;0.096443;heapSort
90900;1488118;1669917;0.127516;heapSort
91000;1489896;1671895;0.146567;heapSort
91100;1491678;1673877;0.109454;heapSort
91200;1493476;1675875;0.100105;heapSort
91300;1495260;1677859;0.103969;heapSort
91400;1497028;1679827;0.105216;heapSort
91500;1498818;1681817;0.109760;heapSort
91600;1500632;1683831;0.103181;heapSort
91700;1502402;1685801;0.097431;heapSort
91800;1504196;1687795;0.108283;heapSort
91900;1506006;1689805;0.128460;heapSort
92000;1507778;1691777;0.103043;heapSort
92100;1509568;1693767;0.100673;heapSort
92200;1511372;1695771;0.099646;heapSort
92300;1513144;1697743;0.104725;heapSort
92400;1514922;1699721;0.123823;heapSort
92500;1516716;1701715;0.109125;heapSort
92600;1518506;1703705;0.102782;heapSort
92700;1520288;1705687;0.108556;heapSort
92800;1522086;1707685;0.104352;heapSort
92900;1523862;1709661;0.105579;heapSort
93000;1525646;1711645;0.104556;heapSort
93100;1527448;1713647;0.104135;heapSort
93200;1529244;1715643;0.102624;heapSort
93300;1531006;1717605;0.103262;heapSort
93400;1532822;1719621;0.101830;heapSort
93500;1534598;1721597;0.121117;heapSort
93600;1536392;1723591;0.147734;heapSort
93700;1538184;1725583;0.151249;heapSort
93800;1539970;1727569;0.151034;heapSort
93900;1541758;1729557;0.122112;heapSort
94000;1543550;1731549;0.115976;heapSort
94100;1545324;1733523;0.118559;heapSort
94200;1547128;1735527;0.123415;heapSort
94300;1548916;1737515;0.127682;heapSort
94400;1550684;1739483;0.123665;heapSort
94500;1552474;1741473;0.143077;heapSort
94600;1554258;1743457;0.125217;heapSort
94700;1556072;1745471;0.122808;heapSort
94800;1557840;1747439;0.147052;heapSort
94900;1559622;1749421;0.115385;heapSort
95000;1561412;1751411;0.115111;heapSort
95100;1563222;1753421;0.116422;heapSort
95200;1564998;1755397;0.110962;heapSort
95300;1566794;1757393;0.130094;heapSort
95400;1568590;1759389;0.127703;heapSort
95500;1570370;1761369;0.133470;heapSort
95600;1572128;1763327;0.114062;heapSort
95700;1573938;1765337;0.119065;heapSort
95800;1575728;1767327;0.113809;heapSort
95900;1577526;1769325;0.105161;heapSort
96000;1579298;1771297;0.109250;heapSort
96100;1581080;1773279;0.101582;heapSort
96200;1582906;1775305;0.101904;heapSort
96300;1584684;1777283;0.102870;heapSort
96400;1586466;1779265;0.119483;heapSort
96500;1588242;1781241;0.117680;heapSort
96600;1590000;1783199;0.122075;heapSort
96700;1591824;1785223;0.122287;heapSort
96800;1593620;1787219;0.105954;heapSort
96900;1595412;1789211;0.123962;heapSort
97000;1597182;1791181;0.152713;heapSort
97100;1598982;1793181;0.118435;heapSort
97200;1600764;1795163;0.104252;heapSort
97300;1602542;1797141;0.104896;heapSort
97400;1604348;1799147;0.119239;heapSort
97500;1606140;1801139;0.131286;heapSort
97600;1607912;1803111;0.115870;heapSort
97700;1609704;1805103;0.127852;heapSort
97800;1611498;1807097;0.105079;heapSort
97900;1613296;1809095;0.129451;heapSort
98000;1615094;1811093;0.132579;heapSort
98100;1616854;1813053;0.120707;heapSort
98200;1618664;1815063;0.113261;heapSort
98300;1620436;1817035;0.121316;heapSort
98400;1622234;1819033;0.111798;heapSort
98500;1624024;1821023;0.110383;heapSort
98600;1625852;1823051;0.104311;heapSort
98700;1627598;1824997;0.107894;heapSort
98800;1629396;1826995;0.113101;heapSort
98900;1631176;1828975;0.125471;heapSort
99000;1632980;1830979;0.113309;heapSort
99100;1634766;1832965;0.106633;heapSort
99200;1636560;1834959;0.132025;heapSort
